editie,nr,titel,uitgever,uitgave,bewerkt,verkend,bijgewerkt,herzien,opname_jaar,basis_jaar,basis,schaal,bewerker,reproductie,opmerking,wsk,hw,we,image
5,22,COEVORDEN-OOST,"meetkundige dienst, delft",1991,,,,,1988,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/22 Coevorden-Oost-1.jpg
5,22,COEVORDEN-OOST,"meetkundige dienst, delft",1991,,,,,1988,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",,,H,,vijfde_editie/22 Coevorden-Oost-2.jpg
5,22,COEVORDEN-OOST,"meetkundige dienst, delft",1991,,,,,1988,1987,"Topografische kaart 1987, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",,,,W,vijfde_editie/22 Coevorden-Oost-3.jpg
5,23,NIEUW-SCHOONEBEEK,directie Waterhuishouding en Waterbeweging,1980,,,,1978,,,,,afdeling Waterstaatskartografie,Topografische Dienst,,Ja,,,vijfde_editie/23 Nieuw-Schoonebeek-1.jpg
5,23,NIEUW-SCHOONEBEEK,directie Waterhuishouding en Waterbeweging,1980,,,,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,,,H,,vijfde_editie/23 Nieuw-Schoonebeek-2.jpg
5,23,NIEUW-SCHOONEBEEK,directie Waterhuishouding en Waterbeweging,1980,,,,,,,,,afdeling Waterstaatskartografie,Topografische Dienst,,,,W,vijfde_editie/23 Nieuw-Schoonebeek-3.jpg
5,25,AMSTERDAM-WEST,"meetkundige dienst, delft",1984,,,,,1982,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982",Topografische Dienst Delft,,Ja,,,vijfde_editie/25 Amsterdam-West-1.jpg
5,25,AMSTERDAM-WEST,"meetkundige dienst, delft",1984,,,,,1982,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",,,H,,vijfde_editie/25 Amsterdam-West-2.jpg
5,25,AMSTERDAM-WEST,"meetkundige dienst, delft",1984,,,,,1982,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Delft",,,,W,vijfde_editie/25 Amsterdam-West-3.jpg
5,25,AMSTERDAM-OOST,"meetkundige dienst, delft",1985,,,,,1984,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1984",Topografische Dienst,,Ja,,,vijfde_editie/25 Amsterdam-Oost-1.jpg
5,25,AMSTERDAM-OOST,"meetkundige dienst, delft",1984,,,,,1983,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",,,H,,vijfde_editie/25 Amsterdam-Oost-2.jpg
5,25,AMSTERDAM-OOST,"meetkundige dienst, delft",1985,,,,,1984,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1984",Topografische Dienst,,,,W,vijfde_editie/25 Amsterdam-Oost-3.jpg
5,26,HARDERWIJK-WEST,"meetkundige dienst, delft",1984,,,,,1983,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",,Ja,,,vijfde_editie/26 Harderwijk-West-1.jpg
5,26,HARDERWIJK-WEST,"meetkundige dienst, delft",1984,,,,,1983,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",,,H,,vijfde_editie/26 Harderwijk-West-2.jpg
5,26,HARDERWIJK-WEST,"meetkundige dienst, delft",1984,,,,,1983,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983",Topografische Dienst,,,,W,vijfde_editie/26 Harderwijk-West-3.jpg
5,26,HARDERWIJK-OOST,"meetkundige dienst, delft",1987,,,,,1986,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986",,,Ja,,,vijfde_editie/26 Harderwijk-Oost-1.jpg
5,26,HARDERWIJK-OOST,"meetkundige dienst, delft",1987,,,,,1986,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,H,,vijfde_editie/26 Harderwijk-Oost-2.jpg
5,26,HARDERWIJK-OOST,"meetkundige dienst, delft",1987,,,,,1986,1974,"Topografische kaart 1974, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,,W,vijfde_editie/26 Harderwijk-Oost-3.jpg
5,27,HEERDE-WEST,"meetkundige dienst, delft",1988,,,,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/27 Heerde-West-1.jpg
5,27,HEERDE-WEST,"meetkundige dienst, delft",1988,,,,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,H,,vijfde_editie/27 Heerde-West-2.jpg
5,27,HEERDE-WEST,"meetkundige dienst, delft",1988,,,,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,,W,vijfde_editie/27 Heerde-West-3.jpg
5,27,HEERDE-OOST,"meetkundige dienst, delft",1990,,,,,1987,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/27 Heerde-Oost-1.jpg
5,27,HEERDE-OOST,"meetkundige dienst, delft",1988,,,,,1987,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,,H,,vijfde_editie/27 Heerde-Oost-2.jpg
5,27,HEERDE-OOST,"meetkundige dienst, delft",1990,,,,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,,W,vijfde_editie/27 Heerde-Oost-3.jpg
5,28,ALMELO-WEST,"meetkundige dienst, delft",1990,,,,,1989,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/28 Almelo-West-1.jpg
5,28,ALMELO-WEST,"meetkundige dienst, delft",1990,,,,,1989,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",,,H,,vijfde_editie/28 Almelo-West-2.jpg
5,28,ALMELO-WEST,"meetkundige dienst, delft",1990,,,,,1989,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",,,,W,vijfde_editie/28 Almelo-West-3.jpg
5,28,ALMELO-OOST,"meetkundige dienst, delft",1990,,,,,1989,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/28 Almelo-Oost-1.jpg
5,28,ALMELO-OOST,"meetkundige dienst, delft",1990,,,,,1989,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",,,H,,vijfde_editie/28 Almelo-Oost-2.jpg
5,28,ALMELO-OOST,"meetkundige dienst, delft",1990,,,,,1989,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1989","Topografische Dienst, Emmen",,,,W,vijfde_editie/28 Almelo-Oost-3.jpg
5,29,DENEKAMP,"meetkundige dienst, delft",1989,,,,,1988,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/29 Denekamp-1.jpg
5,29,DENEKAMP,"meetkundige dienst, delft",1989,,,,,1988,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1988","Topografische Dienst, Emmen",,,H,,vijfde_editie/29 Denekamp-2.jpg
5,30,'S-GRAVENHAGE,"meetkundige dienst, delft",1985,,,,,1979,1972,"Topografische kaart 1972, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/30 's-Gravenhage-1.jpg
5,30,'S-GRAVENHAGE,"meetkundige dienst, delft",1984,,,,,1978,1972,"Topografische kaart 1972, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,,H,,vijfde_editie/30 's-Gravenhage-2.jpg
5,30,'S-GRAVENHAGE,"meetkundige dienst, delft",1984,,,,,1978,1972,"Topografische kaart 1972, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,,,W,vijfde_editie/30 's-Gravenhage-3.jpg
5,31,UTRECHT-WEST,"meetkundige dienst, delft",1984,,,,,1980,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1980","Topografische Dienst, Delft",,Ja,,,vijfde_editie/31 Utrecht-West-1.jpg
5,31,UTRECHT-WEST,"meetkundige dienst, delft",1984,,,,,1980,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1980","Topografische Dienst, Delft",,,H,,vijfde_editie/31 Utrecht-West-2.jpg
5,31,UTRECHT-WEST,"meetkundige dienst, delft",1984,,,,,1980,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1980","Topografische Dienst, Delft",,,,W,vijfde_editie/31 Utrecht-West-3.jpg
5,31,UTRECHT-OOST,"meetkundige dienst, delft",1984,,,,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",,Ja,,,vijfde_editie/31 Utrecht-Oost-1.jpg
5,31,UTRECHT-OOST,"meetkundige dienst, delft",1984,,,,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",,,H,,vijfde_editie/31 Utrecht-Oost-2.jpg
5,31,UTRECHT-OOST,"meetkundige dienst, delft",1984,,,,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",,,,W,vijfde_editie/31 Utrecht-Oost-3.jpg
5,32,AMERSFOORT-WEST,"meetkundige dienst, delft",1985,,,,,1983,1983,"Topografische kaart 1983, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/32 Amersfoort-West-1.jpg
5,32,AMERSFOORT-WEST,"meetkundige dienst, delft",1984,,,,,1983,1983,"Topografische kaart 1983, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",,,H,,vijfde_editie/32 Amersfoort-West-2.jpg
5,32,AMERSFOORT-WEST,"meetkundige dienst, delft",1985,,,,,1983,1983,"Topografische kaart 1983, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Emmen",,,,W,vijfde_editie/32 Amersfoort-West-3.jpg
5,32,AMERSFOORT-OOST,"meetkundige dienst, delft",1984,,,,,1983,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",,Ja,,,vijfde_editie/32 Amersfoort-Oost-1.jpg
5,32,AMERSFOORT-OOST,"meetkundige dienst, delft",1984,,,,,1983,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Delft",,,H,,vijfde_editie/32 Amersfoort-Oost-2.jpg
5,33,APELDOORN-WEST,"meetkundige dienst, delft",1987,,,,,1987,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen 1987",,Ja,,,vijfde_editie/33 Apeldoorn-West-1.jpg
5,33,APELDOORN-WEST,"meetkundige dienst, delft",1987,,,,,1987,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,,H,,vijfde_editie/33 Apeldoorn-West-2.jpg
5,33,APELDOORN-WEST,"meetkundige dienst, delft",1987,,,,,1987,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,,,W,vijfde_editie/33 Apeldoorn-West-3.jpg
5,33,APELDOORN-OOST,"meetkundige dienst, delft",1988,,,,,1987,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/33 Apeldoorn-Oost-1.jpg
5,33,APELDOORN-OOST,"meetkundige dienst, delft",1987,,,,,1987,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,,H,,vijfde_editie/33 Apeldoorn-Oost-2.jpg
5,33,APELDOORN-OOST,"meetkundige dienst, delft",1987,,,,,1987,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,,,W,vijfde_editie/33 Apeldoorn-Oost-3.jpg
5,34,ENSCHEDE-WEST,"meetkundige dienst, delft",1987,,,,,1987,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/34 Enschede-West-1.jpg
5,34,ENSCHEDE-WEST,"Meetkundige Dienst, Delft",1987,,,,,1986,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,H,,vijfde_editie/34 Enschede-West-2.jpg
5,34,ENSCHEDE-WEST,"meetkundige dienst, delft",1987,,,,,1987,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,,,W,vijfde_editie/34 Enschede-West-3.jpg
5,34,ENSCHEDE-OOST,"meetkundige dienst, delft",1988,,,,,1987,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/34 Enschede-Oost-1.jpg
5,34,ENSCHEDE-OOST,"meetkundige dienst, delft",1987,,,,,1987,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,,H,,vijfde_editie/34 Enschede-Oost-2.jpg
5,34,ENSCHEDE-OOST,"meetkundige dienst, delft",1987,,,,,1987,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,,,W,vijfde_editie/34 Enschede-Oost-3.jpg
5,37,ROTTERDAM-WEST,"meetkundige dienst, delft",1984,,,,,1980,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1980","Topografische Dienst, Delft",,Ja,,,vijfde_editie/37 Rotterdam-West-1.jpg
5,37,ROTTERDAM-WEST,"meetkundige dienst, delft",1984,,,,,1982,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Delft",,,H,,vijfde_editie/37 Rotterdam-West-2.jpg
5,37,ROTTERDAM-WEST,"meetkundige dienst, delft",1984,,,,,1978,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,,,W,vijfde_editie/37 Rotterdam-West-3.jpg
5,37,ROTTERDAM-OOST,"meetkundige dienst, delft",1985,,,,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/37 Rotterdam-Oost-1.jpg
5,37,ROTTERDAM-OOST,"meetkundige dienst, delft",1984,,,,,1981,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",,,H,,vijfde_editie/37 Rotterdam-Oost-2.jpg
5,37,ROTTERDAM-OOST,"meetkundige dienst, delft",1984,,,,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",,,,W,vijfde_editie/37 Rotterdam-Oost-3.jpg
5,38,GORINCHEM-WEST,"meetkundige dienst, delft",1984,,,,,1981,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",,Ja,,,vijfde_editie/38 Gorinchem-West-1.jpg
5,38,GORINCHEM-WEST,"meetkundige dienst, delft",1984,,,,,1980,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1980","Topografische Dienst, Delft",,,H,,vijfde_editie/38 Gorinchem-West-2.jpg
5,38,GORINCHEM-WEST,"meetkundige dienst, delft",1984,,,,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",,,,W,vijfde_editie/38 Gorinchem-West-3.jpg
5,38,GORINCHEM-OOST,"meetkundige dienst, delft",1985,,,,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/38 Gorinchem-Oost-1.jpg
5,38,GORINCHEM-OOST,"meetkundige dienst, delft",1984,,,,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Delft",,,H,,vijfde_editie/38 Gorinchem-Oost-2.jpg
5,38,GORINCHEM-OOST,"meetkundige dienst, delft",1985,,,,,1981,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1981","Topografische Dienst, Emmen",,,,W,vijfde_editie/38 Gorinchem-Oost-3.jpg
5,39,TIEL-WEST,"meetkundige dienst, delft",1985,,,,,1982,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/39 Tiel-West-1.jpg
5,39,TIEL-WEST,"meetkundige dienst, delft",1984,,,,,1982,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",,,H,,vijfde_editie/39 Tiel-West-2.jpg
5,39,TIEL-WEST,"meetkundige dienst, delft",1985,,,,,1982,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1982","Topografische Dienst, Emmen",,,,W,vijfde_editie/39 Tiel-West-3.jpg
5,39,TIEL-OOST,"meetkundige dienst, delft",1986,,,,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/39 Tiel-Oost-1.jpg
5,39,TIEL-OOST,"meetkundige dienst, delft",1985,,,,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,H,,vijfde_editie/39 Tiel-Oost-2.jpg
5,39,TIEL-OOST,"meetkundige dienst, delft",1985,,,,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,,W,vijfde_editie/39 Tiel-Oost-3.jpg
5,40,ARNHEM-WEST,"meetkundige dienst, delft",1987,,,,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986",,,Ja,,,vijfde_editie/40 Arnhem-West-1.jpg
5,40,ARNHEM-WEST,"meetkundige dienst, delft",1987,,,,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,H,,vijfde_editie/40 Arnhem-West-2.jpg
5,40,ARNHEM-WEST,"meetkundige dienst, delft",1987,,,,,1986,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,,W,vijfde_editie/40 Arnhem-West-3.jpg
5,40,ARNHEM-OOST,"meetkundige dienst, delft",1987,,,,,1986,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986",,,Ja,,,vijfde_editie/40 Arnhem-Oost-1.jpg
5,40,ARNHEM-OOST,"meetkundige dienst, delft",1987,,,,,1986,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,H,,vijfde_editie/40 Arnhem-Oost-2.jpg
5,40,ARNHEM-OOST,"meetkundige dienst, delft",1987,,,,,1986,1977,"Topografische kaart 1977, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1986","Topografische Dienst, Emmen",,,,W,vijfde_editie/40 Arnhem-Oost-3.jpg
5,41,AALTEN-WEST,"meetkundige dienst, delft",1987,,,,,1987,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/41 Aalten-West-1.jpg
5,41,AALTEN-WEST,"meetkundige dienst, delft",1987,,,,,1987,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,,H,,vijfde_editie/41 Aalten-West-2.jpg
5,41,AALTEN-OOST,"meetkundige dienst, delft",1987,,,,,1987,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/41 Aalten-Oost-1.jpg
5,41,AALTEN-OOST,"meetkundige dienst, delft",1987,,,,,1987,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1987","Topografische Dienst, Emmen",,,H,,vijfde_editie/41 Aalten-Oost-2.jpg
5,42,ZIERIKZEE,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1978,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,Ja,,,vijfde_editie/42 Zierikzee-1.jpg
5,42,ZIERIKZEE,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1978,1975,"Topografische kaart 1975, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,,H,,vijfde_editie/42 Zierikzee-2.jpg
5,43,WILLEMSTAD-WEST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1979,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",,Ja,,,vijfde_editie/43 Willemstad-West-1.jpg
5,43,WILLEMSTAD-WEST,"directie waterhuishouding en waterbeweging, 's-gravenhage",1982,,,,,1978,1976,"Topografische kaart 1976, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1978","Topografische Dienst, Delft",,,H,,vijfde_editie/43 Willemstad-West-2.jpg
5,43,WILLEMSTAD-WEST,"meetkundige dienst, delft",1983,,,,,1979,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",,,,W,
5,43,WILLEMSTAD-OOST,"meetkundige dienst, delft",1984,,,,,1979,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",,Ja,,,vijfde_editie/43 Willemstad-Oost-1.jpg
5,43,WILLEMSTAD-OOST,"meetkundige dienst, delft",1984,,,,,1979,1986,"Topografische kaart 1986, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",,,H,,vijfde_editie/43 Willemstad-Oost-2.jpg
5,43,WILLEMSTAD-OOST,"meetkundige dienst, delft",1984,,,,,1979,1980,"Topografische kaart 1980, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1979","Topografische Dienst, Delft",,,,W,
5,44,OOSTERHOUT-WEST,"meetkundige dienst, delft",1985,,,,,1983,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/44 Oosterhout-West-1.jpg
5,44,OOSTERHOUT-WEST,"meetkundige dienst, delft",1985,,,,,1983,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Emmen",,,H,,vijfde_editie/44 Oosterhout-West-2.jpg
5,44,OOSTERHOUT-WEST,"meetkundige dienst, delft",1985,,,,,1983,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1983","Topografische Dienst, Emmen",,,,W,vijfde_editie/44 Oosterhout-West-3.jpg
5,44,OOSTERHOUT-OOST,"meetkundige dienst, delft",1986,,,,,1985,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/44 Oosterhout-Oost-1.jpg
5,44,OOSTERHOUT-OOST,"meetkundige dienst, delft",1986,,,,,1985,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,H,,vijfde_editie/44 Oosterhout-Oost-2.jpg
5,44,OOSTERHOUT-OOST,"meetkundige dienst, delft",1986,,,,,1985,1981,"Topografische kaart 1981, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,,,W,vijfde_editie/44 Oosterhout-Oost-3.jpg
5,45,'S-HERTOGENBOSCH-WEST,"meetkundige dienst, delft",1986,,,,,1985,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/45 's-Hertogenbosch-West-1.jpg
5,45,'S-HERTOGENBOSCH-WEST,"meetkundige dienst, delft",1985,,,,,1984,1978,"Topografische kaart 1978, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1984","Topografische Dienst, Emmen",,,H,,vijfde_editie/45 's-Hertogenbosch-West-2.jpg
5,45,'S-HERTOGENBOSCH-WEST,"meetkundige dienst, delft",1986,,,,,1984,1982,"Topografische kaart 1982, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1984","Topografische Dienst, Emmen",,,,W,vijfde_editie/45 's-Hertogenbosch-West-3.jpg
5,45,'S-HERTOGENBOSCH-OOST,"meetkundige dienst, delft",1986,,,,,1985,1979,"Topografische kaart 1979, Gedeeltelijk bijgewerkt",,"Waterstaatskartografie, opname 1985","Topografische Dienst, Emmen",,Ja,,,vijfde_editie/45 's-Hertogenbosch-Oost-1.jpg
